wave_id,task_id,system,valid_attempt,artifact_role,archive_member,artifact_sha256,original_judge_status,original_score,original_score_available,original_recorded_pass,audit_status,replay_score,score_delta,score_comparison,replay_pass,replay_zero,replay_scoreable,criterion_scores,failure_codes,evaluator_status,evaluator_sha256,judge_binding_manifest_sha256,error,elapsed_seconds
20260903T160823Z-P15-B-OPS-CLEAN-JOIN-001-claude-code,P15-B-OPS-CLEAN-JOIN-001,claude_opus5,True,HARBOR_RAW,workbooks/20260903T160823Z-P15-B-OPS-CLEAN-JOIN-001-claude-code/P15-B-OPS-CLEAN-JOIN-001__bNH9ZRh/answer.xlsx,40f077678b03dd6d841eb15f2491aa37334904c48eb59b34f642648442756575,SCORED,0.0,True,False,SCORE_REPLAYED,0.730769,0.730769,CHANGED,False,False,True,"{""R001"":1.0,""R002"":0.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":0.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}","[""CLEAN_CLASSIFICATION_NOT_PROVEN"",""CLEAN_RECORDS_MISMATCH""]",SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1103
20260901T142711Z-P15-B-OPS-CLEAN-JOIN-001-codex,P15-B-OPS-CLEAN-JOIN-001,codex_gpt56sol,False,HARBOR_RAW,workbooks/20260901T142711Z-P15-B-OPS-CLEAN-JOIN-001-codex/P15-B-OPS-CLEAN-JOIN-001__SKnvwKq/answer.xlsx,00719fc51023ace7d4c1d94c63b8325abea5f1d6dc9d9db35fa5f08c9f9a6d48,SCORED,0.038462,True,False,SCORE_REPLAYED,0.846154,0.807692,CHANGED,False,False,True,"{""R001"":1.0,""R002"":0.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}","[""CLEAN_CLASSIFICATION_NOT_PROVEN"",""CLEAN_RECORDS_MISMATCH""]",SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1053
20260902T175049Z-P15-B-OPS-CLEAN-JOIN-001-codex,P15-B-OPS-CLEAN-JOIN-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260902T175049Z-P15-B-OPS-CLEAN-JOIN-001-codex/P15-B-OPS-CLEAN-JOIN-001__gK8tQgf/answer.xlsx,009cd7a5c3584f645e7b6e36c2a0bc0d41d49e83cdbd655eca9210b023c9722b,SCORED,0.0,True,False,SCORE_REPLAYED,1.0,1.0,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,6.932
20260902T223112Z-P15-B-OPS-CLEAN-JOIN-001-codex,P15-B-OPS-CLEAN-JOIN-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260902T223112Z-P15-B-OPS-CLEAN-JOIN-001-codex/P15-B-OPS-CLEAN-JOIN-001__3A4RDxL/answer.xlsx,b914de2411eb691b3550f5c30f7f0a7aeae2fba0cd8f740b8b72ad471a03aaec,SCORED,0.038462,True,False,SCORE_REPLAYED,1.0,0.961538,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.103
20260903T010731Z-P15-B-OPS-CLEAN-JOIN-001-codex,P15-B-OPS-CLEAN-JOIN-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260903T010731Z-P15-B-OPS-CLEAN-JOIN-001-codex/P15-B-OPS-CLEAN-JOIN-001__kAJfACz/answer.xlsx,5861cbe9cf80b8fb6cf44311252b7845fcd383b867e0ba4089427408c179d5eb,SCORED,0.038462,True,False,SCORE_REPLAYED,0.923077,0.884615,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":0.0}",[],SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1059
20260903T033822Z-P15-B-OPS-CLEAN-JOIN-001-codex,P15-B-OPS-CLEAN-JOIN-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260903T033822Z-P15-B-OPS-CLEAN-JOIN-001-codex/P15-B-OPS-CLEAN-JOIN-001__SvnkQDG/answer.xlsx,841427e1d764536457cf8b864b902ff6c5683fadc1094cc89d0c75bba4473d01,SCORED,0.038462,True,False,SCORE_REPLAYED,0.846154,0.807692,CHANGED,False,False,True,"{""R001"":1.0,""R002"":0.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}","[""CLEAN_CLASSIFICATION_NOT_PROVEN"",""CLEAN_RECORDS_MISMATCH""]",SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1008
20260903T063913Z-P15-B-OPS-CLEAN-JOIN-001-codex,P15-B-OPS-CLEAN-JOIN-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260903T063913Z-P15-B-OPS-CLEAN-JOIN-001-codex/P15-B-OPS-CLEAN-JOIN-001__nX36HQa/answer.xlsx,5049d644ddd23b6004c3143ab4d323909c281e73b8a1d63d10e5ba148ee1907a,SCORED,0.038462,True,False,SCORE_REPLAYED,0.730769,0.692307,CHANGED,False,False,True,"{""R001"":1.0,""R002"":0.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":0.0,""R008"":1.0,""R009"":1.0}","[""BUSINESS_EXCEPTIONS_MISMATCH"",""CLEAN_CLASSIFICATION_NOT_PROVEN"",""CLEAN_RECORDS_MISMATCH""]",SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1522
20260903T125832Z-P15-B-OPS-CLEAN-JOIN-001-codex,P15-B-OPS-CLEAN-JOIN-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260903T125832Z-P15-B-OPS-CLEAN-JOIN-001-codex/P15-B-OPS-CLEAN-JOIN-001__h3q8SSz/answer.xlsx,7c00eaacddad3de7f478ad37f9a0e20a0cbc2db328ab1e6df253abbdccbf2e24,SCORED,0.038462,True,False,SCORE_REPLAYED,0.846154,0.807692,CHANGED,False,False,True,"{""R001"":1.0,""R002"":0.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}","[""CLEAN_CLASSIFICATION_NOT_PROVEN"",""CLEAN_RECORDS_MISMATCH""]",SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1055
20260901T142032Z-P15-B-OPS-CLEAN-JOIN-001-qwen-coder,P15-B-OPS-CLEAN-JOIN-001,qwen38max,False,HARBOR_RAW,workbooks/20260901T142032Z-P15-B-OPS-CLEAN-JOIN-001-qwen-coder/P15-B-OPS-CLEAN-JOIN-001__JoUxJ43/answer.xlsx,8369bcc68af130db3e5f697a5438d4078ae74cdfb662e6e48e0e19501473325a,SCORED,0.038462,True,False,SCORE_REPLAYED,1.0,0.961538,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1174
20260901T144209Z-P15-B-OPS-CLEAN-JOIN-001-qwen-coder,P15-B-OPS-CLEAN-JOIN-001,qwen38max,True,HARBOR_RAW,workbooks/20260901T144209Z-P15-B-OPS-CLEAN-JOIN-001-qwen-coder/P15-B-OPS-CLEAN-JOIN-001__qdjHj5s/answer.xlsx,08c526a2de16c05e713f4e59e1d2a6dd9c7c9ee212013539fdc9b43c33edc0af,SCORED,0.038462,True,False,SCORE_REPLAYED,1.0,0.961538,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.101
20260901T150626Z-P15-B-OPS-CLEAN-JOIN-001-qwen-coder,P15-B-OPS-CLEAN-JOIN-001,qwen38max,False,HARBOR_RAW,workbooks/20260901T150626Z-P15-B-OPS-CLEAN-JOIN-001-qwen-coder/P15-B-OPS-CLEAN-JOIN-001__vLJokh9/answer.xlsx,d3fc318550527fd9d3672f2804fe7218a21134e283f3f83484ee00ed25dedd6a,SCORED,0.038462,True,False,SCORE_REPLAYED,1.0,0.961538,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1059
20260901T153213Z-P15-B-OPS-CLEAN-JOIN-001-qwen-coder,P15-B-OPS-CLEAN-JOIN-001,qwen38max,True,HARBOR_RAW,workbooks/20260901T153213Z-P15-B-OPS-CLEAN-JOIN-001-qwen-coder/P15-B-OPS-CLEAN-JOIN-001__s8SRDV8/answer.xlsx,d61d2b33dc87ff68acd2bb78c08c60af00ba2ab8b97116869fcb33e5dc73abdf,SCORED,0.038462,True,False,SCORE_REPLAYED,1.0,0.961538,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1061
20260902T234226Z-P15-B-OPS-CLEAN-JOIN-001-qwen-coder,P15-B-OPS-CLEAN-JOIN-001,qwen38max,True,HARBOR_RAW,workbooks/20260902T234226Z-P15-B-OPS-CLEAN-JOIN-001-qwen-coder/P15-B-OPS-CLEAN-JOIN-001__CRuEEJY/answer.xlsx,2a593a28bb2e4c917ebd6bf28a1cf36ee28cbe79a30df7abf4c2aa1bf244c116,SCORED,0.038462,True,False,SCORE_REPLAYED,0.884615,0.846153,CHANGED,False,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":0.0,""R008"":1.0,""R009"":1.0}","[""BUSINESS_EXCEPTIONS_MISMATCH""]",SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1034
20260903T021757Z-P15-B-OPS-CLEAN-JOIN-001-qwen-coder,P15-B-OPS-CLEAN-JOIN-001,qwen38max,True,HARBOR_RAW,workbooks/20260903T021757Z-P15-B-OPS-CLEAN-JOIN-001-qwen-coder/P15-B-OPS-CLEAN-JOIN-001__RWnPHjv/answer.xlsx,964533b2dde3e22de7f5866db076121ed11dc285786b707411537490dc39dc19,SCORED,0.038462,True,False,SCORE_REPLAYED,0.846154,0.807692,CHANGED,False,False,True,"{""R001"":1.0,""R002"":0.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}","[""CLEAN_CLASSIFICATION_NOT_PROVEN"",""CLEAN_RECORDS_MISMATCH""]",SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1141
20260903T054754Z-P15-B-OPS-CLEAN-JOIN-001-qwen-coder,P15-B-OPS-CLEAN-JOIN-001,qwen38max,True,HARBOR_RAW,workbooks/20260903T054754Z-P15-B-OPS-CLEAN-JOIN-001-qwen-coder/P15-B-OPS-CLEAN-JOIN-001__DSQh3g5/answer.xlsx,c32da521ba32adf3bd20d3519eca1f886ab2afc3286314b5d76806929f687407,SCORED,0.038462,True,False,SCORE_REPLAYED,1.0,0.961538,CHANGED,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1139
20260903T143028Z-P15-B-OPS-CLEAN-JOIN-001-qwen-coder,P15-B-OPS-CLEAN-JOIN-001,qwen38max,True,HARBOR_RAW,workbooks/20260903T143028Z-P15-B-OPS-CLEAN-JOIN-001-qwen-coder/P15-B-OPS-CLEAN-JOIN-001__qgY47E5/answer.xlsx,a2b82f1c6d96c6100108d4df72f432af4fb06dca87cd85d04575e55fa306dc0a,SCORED,0.038462,True,False,SCORE_REPLAYED,0.846154,0.807692,CHANGED,False,False,True,"{""R001"":1.0,""R002"":0.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}","[""CLEAN_CLASSIFICATION_NOT_PROVEN"",""CLEAN_RECORDS_MISMATCH""]",SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1163
20260901T135105Z-P15-B-PUBLIC-PIVOT-001-claude-code,P15-B-PUBLIC-PIVOT-001,claude_opus5,True,HARBOR_RAW,workbooks/20260901T135105Z-P15-B-PUBLIC-PIVOT-001-claude-code/P15-B-PUBLIC-PIVOT-001__3hn9mjE/answer.xlsx,4e77724415cd7a8b72fcd86771c5c4698384a9649f3295925e25ba3847fb2d2e,TASK_INVALID,0.375,True,False,NATIVE_RECALC_REQUIRED,,,NATIVE_RECALC_REQUIRED,,,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":0.0,""R009"":1.0}","[""NATIVE_EXCEL_RECALC_REQUIRED:R008""]",NATIVE_RECALC_REQUIRED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1206
20260901T141527Z-P15-B-PUBLIC-PIVOT-001-claude-code,P15-B-PUBLIC-PIVOT-001,claude_opus5,True,HARBOR_RAW,workbooks/20260901T141527Z-P15-B-PUBLIC-PIVOT-001-claude-code/P15-B-PUBLIC-PIVOT-001__Kf29BRt/answer.xlsx,678d84c619dc21d44f9e19fbedb8a4a4e9cce9158d2bec81fd4fa721a85e7223,TASK_INVALID,0.375,True,False,NATIVE_RECALC_REQUIRED,,,NATIVE_RECALC_REQUIRED,,,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":0.0,""R009"":1.0}","[""NATIVE_EXCEL_RECALC_REQUIRED:R008""]",NATIVE_RECALC_REQUIRED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1269
20260901T143305Z-P15-B-PUBLIC-PIVOT-001-claude-code,P15-B-PUBLIC-PIVOT-001,claude_opus5,False,HARBOR_RAW,workbooks/20260901T143305Z-P15-B-PUBLIC-PIVOT-001-claude-code/P15-B-PUBLIC-PIVOT-001__WWZk2hs/answer.xlsx,43a80847efa1b7930956b4d30398cb79e18b70fd05c86e42d03d994c6b54c04d,,,False,False,NATIVE_RECALC_REQUIRED,,,NATIVE_RECALC_REQUIRED,,,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":0.0,""R009"":1.0}","[""NATIVE_EXCEL_RECALC_REQUIRED:R008""]",NATIVE_RECALC_REQUIRED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.12
20260901T144828Z-P15-B-PUBLIC-PIVOT-001-claude-code,P15-B-PUBLIC-PIVOT-001,claude_opus5,True,HARBOR_RAW,workbooks/20260901T144828Z-P15-B-PUBLIC-PIVOT-001-claude-code/P15-B-PUBLIC-PIVOT-001__aWPskiN/answer.xlsx,3ccd06b7cb8f2203b0f95268b1c84a7d24c2924d57f8c0231e874dd1b19f37d3,TASK_INVALID,0.375,True,False,NATIVE_RECALC_REQUIRED,,,NATIVE_RECALC_REQUIRED,,,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":0.0,""R009"":1.0}","[""NATIVE_EXCEL_RECALC_REQUIRED:R008""]",NATIVE_RECALC_REQUIRED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1177
20260901T150629Z-P15-B-PUBLIC-PIVOT-001-claude-code,P15-B-PUBLIC-PIVOT-001,claude_opus5,False,HARBOR_RAW,workbooks/20260901T150629Z-P15-B-PUBLIC-PIVOT-001-claude-code/P15-B-PUBLIC-PIVOT-001__itrpTiA/answer.xlsx,d094f0ee79feca4d835fa7506d667f3b67199d05d3cae1b08daa09fd9e913bff,TASK_INVALID,,False,False,SCORE_REPLAYED,0.65625,,NO_ORIGINAL_SCORE,False,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":0.0,""R006"":1.0,""R007"":0.0,""R008"":0.0,""R009"":1.0}","[""NATIVE_EXCEL_RECALC_REQUIRED:R008"",""PIVOT_CACHE_REFRESH_ON_OPEN_MISSING"",""QUARTER_FILTER_NOT_EXACTLY_2024Q2""]",NATIVE_OBJECT_CHECKED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1158
20260902T132250Z-P15-B-PUBLIC-PIVOT-001-claude-code,P15-B-PUBLIC-PIVOT-001,claude_opus5,False,HARBOR_RAW,workbooks/20260902T132250Z-P15-B-PUBLIC-PIVOT-001-claude-code/P15-B-PUBLIC-PIVOT-001__GBdUHuH/answer.xlsx,23d769d7686cef8d32c415b48d38c6b2bc141e343b5f95279762df9433b8dd72,TASK_INVALID,,False,False,NATIVE_RECALC_REQUIRED,,,NATIVE_RECALC_REQUIRED,,,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":0.0,""R009"":1.0}","[""NATIVE_EXCEL_RECALC_REQUIRED:R008""]",NATIVE_RECALC_REQUIRED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1204
20260902T133305Z-P15-B-PUBLIC-PIVOT-001-claude-code,P15-B-PUBLIC-PIVOT-001,claude_opus5,False,HARBOR_RAW,workbooks/20260902T133305Z-P15-B-PUBLIC-PIVOT-001-claude-code/P15-B-PUBLIC-PIVOT-001__8Td6Dba/answer.xlsx,9bf715e4c4f995b9134ae57dc80bcb46b612e851471d33296d871173787dabd8,TASK_INVALID,,False,False,NATIVE_RECALC_REQUIRED,,,NATIVE_RECALC_REQUIRED,,,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":0.0,""R009"":1.0}","[""NATIVE_EXCEL_RECALC_REQUIRED:R008""]",NATIVE_RECALC_REQUIRED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1241
20260902T135340Z-P15-B-PUBLIC-PIVOT-001-claude-code,P15-B-PUBLIC-PIVOT-001,claude_opus5,True,NATIVE_EXCEL_CANONICAL,workbooks/20260902T135340Z-P15-B-PUBLIC-PIVOT-001-claude-code/native_excel/answer.xlsx,67e1671685d78459954e94d3adf701ffd4d7a05138bdb096d8d47ce24a1b4fca,NATIVE_OBJECT_CHECKED,1.0,True,True,SCORE_REPLAYED,1.0,0.0,MATCH,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],NATIVE_OBJECT_CHECKED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1226
20260903T095228Z-P15-B-PUBLIC-PIVOT-001-claude-code,P15-B-PUBLIC-PIVOT-001,claude_opus5,True,NATIVE_EXCEL_CANONICAL,workbooks/20260903T095228Z-P15-B-PUBLIC-PIVOT-001-claude-code/native_excel/answer.xlsx,006689523b79804adfeb817d20d14922724abb2561d31291a29fe1ebf5e83a38,NATIVE_OBJECT_CHECKED,1.0,True,True,SCORE_REPLAYED,1.0,0.0,MATCH,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],NATIVE_OBJECT_CHECKED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1225
20260903T101739Z-P15-B-PUBLIC-PIVOT-001-claude-code,P15-B-PUBLIC-PIVOT-001,claude_opus5,True,NATIVE_EXCEL_CANONICAL,workbooks/20260903T101739Z-P15-B-PUBLIC-PIVOT-001-claude-code/native_excel/answer.xlsx,aa3d4c225671db45abbaeea8b2351cb3d8a17dc9e49fe6001e08a262e9da5b0f,NATIVE_OBJECT_CHECKED,1.0,True,True,SCORE_REPLAYED,1.0,0.0,MATCH,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],NATIVE_OBJECT_CHECKED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1263
20260903T102251Z-P15-B-PUBLIC-PIVOT-001-claude-code,P15-B-PUBLIC-PIVOT-001,claude_opus5,True,NATIVE_EXCEL_CANONICAL,workbooks/20260903T102251Z-P15-B-PUBLIC-PIVOT-001-claude-code/native_excel/answer.xlsx,266e3f26d053b3348575c1e0328add7020f4a9b7dbbbe84d97c58a1f1da0b1fd,NATIVE_OBJECT_CHECKED,1.0,True,True,SCORE_REPLAYED,1.0,0.0,MATCH,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],NATIVE_OBJECT_CHECKED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1205
20260903T102800Z-P15-B-PUBLIC-PIVOT-001-claude-code,P15-B-PUBLIC-PIVOT-001,claude_opus5,False,HARBOR_RAW,workbooks/20260903T102800Z-P15-B-PUBLIC-PIVOT-001-claude-code/P15-B-PUBLIC-PIVOT-001__Q6xV58g/answer.xlsx,deaaf1d8975229da3b6e6dd5ac94e4ebb543772e4ea7f56bd23de6b4fd907455,TASK_INVALID,,False,False,NATIVE_RECALC_REQUIRED,,,NATIVE_RECALC_REQUIRED,,,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":0.0,""R009"":1.0}","[""NATIVE_EXCEL_RECALC_REQUIRED:R008""]",NATIVE_RECALC_REQUIRED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1282
20260903T192603Z-P15-B-PUBLIC-PIVOT-001-claude-code,P15-B-PUBLIC-PIVOT-001,claude_opus5,False,HARBOR_RAW,workbooks/20260903T192603Z-P15-B-PUBLIC-PIVOT-001-claude-code/P15-B-PUBLIC-PIVOT-001__wPAE4j5/answer.xlsx,f1be5a69f2543efe0ba13522a6ab10fce4f20e587c14cb2011dd71bf499b2a54,TASK_INVALID,,False,False,NATIVE_RECALC_REQUIRED,,,NATIVE_RECALC_REQUIRED,,,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":0.0,""R009"":1.0}","[""NATIVE_EXCEL_RECALC_REQUIRED:R008""]",NATIVE_RECALC_REQUIRED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1252
20260903T212858Z-P15-B-PUBLIC-PIVOT-001-claude-code,P15-B-PUBLIC-PIVOT-001,claude_opus5,True,NATIVE_EXCEL_CANONICAL,workbooks/20260903T212858Z-P15-B-PUBLIC-PIVOT-001-claude-code/native_excel/answer.xlsx,fa14b09b25ded5737763d2533e7f1f8a9558c4fa7f1850f1e6f0ef775f0d5a59,NATIVE_OBJECT_CHECKED,1.0,True,True,SCORE_REPLAYED,1.0,0.0,MATCH,True,False,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],NATIVE_OBJECT_CHECKED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1379
