task_id,fixture_group,fixture_name,fixture_evidence_scope,live_replayed,expected_case_class,frozen_expectation,audit_status,normalized_score,pass,frozen_contract_ok,saved_validation_score,saved_validation_pass,saved_validation_status,saved_validation_match,expectation_basis,threshold_risk,criterion_scores,failure_codes,evaluator_status,evaluator_sha256,judge_binding_manifest_sha256,error,elapsed_seconds
P15-B-FIN-RECON-001,mutant,omitted_adjustment,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.5,False,True,0.5,False,,True,group default,False,"{""R001"":0.0,""R002"":1.0,""R003"":0.0,""R004"":0.0,""R005"":1.0,""R006"":0.0,""R007"":1.0,""R008"":1.0,""R009"":0.0}","[""FINAL_RECONCILIATION_MISMATCH"",""MATCHED_RECORDS_MISMATCH"",""RECONCILIATION_CHECKS_MISMATCH"",""VARIANCE_BRIDGE_VALUES_MISMATCH""]",SCORED,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1058
P15-B-FIN-RECON-001,mutant,wrong_fx_date,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.346154,False,True,0.346154,False,,True,group default,False,"{""R001"":0.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":0.0}","[""FINAL_RECONCILIATION_MISMATCH"",""MATCHED_RECORDS_MISMATCH"",""NORMALIZED_RECORDS_MISMATCH"",""RECONCILIATION_CHECKS_MISMATCH"",""VARIANCE_BRIDGE_VALUES_MISMATCH""]",SCORED,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1065
P15-B-FIN-RECON-001,mutant,wrong_transaction_match,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.5,False,True,0.5,False,,True,group default,False,"{""R001"":0.0,""R002"":1.0,""R003"":0.0,""R004"":0.0,""R005"":1.0,""R006"":0.0,""R007"":1.0,""R008"":1.0,""R009"":0.0}","[""FINAL_RECONCILIATION_MISMATCH"",""MATCHED_RECORDS_MISMATCH"",""RECONCILIATION_CHECKS_MISMATCH"",""VARIANCE_BRIDGE_VALUES_MISMATCH""]",SCORED,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1063
P15-B-FIN-RECON-001,generated_v3,alternative_layout:renamed_checks,SAVED_ONLY_FROZEN_VALIDATION_CLAIM,False,positive,"[""pass:true"",""ge:0.7""]",SAVED_ONLY_VALIDATION_CLAIM,1.0,True,True,1.0,True,,True,task-local V3 validator,False,{},[],SAVED_VALIDATION,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,
P15-B-FIN-RECON-001,generated_v3,confirm_reference,SAVED_ONLY_FROZEN_VALIDATION_CLAIM,False,positive,"[""pass:true"",""ge:0.7""]",SAVED_ONLY_VALIDATION_CLAIM,1.0,True,True,1.0,True,,True,task-local V3 validator,False,{},[],SAVED_VALIDATION,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,
P15-B-FIN-RECON-001,generated_v3,negative:duplicate_match,SAVED_ONLY_FROZEN_VALIDATION_CLAIM,False,negative,"[""pass:false""]",SAVED_ONLY_VALIDATION_CLAIM,0.692308,False,True,0.692308,False,,True,task-local V3 validator,False,{},"[""MATCHED_RECORDS_MISMATCH""]",SAVED_VALIDATION,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,
P15-B-FIN-RECON-001,generated_v3,negative:duplicate_unmatched,SAVED_ONLY_FROZEN_VALIDATION_CLAIM,False,negative,"[""pass:false""]",SAVED_ONLY_VALIDATION_CLAIM,0.730769,False,True,0.730769,False,,True,task-local V3 validator,True,{},"[""UNMATCHED_RECORDS_MISMATCH""]",SAVED_VALIDATION,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,
P15-B-FIN-RECON-001,generated_v3,negative:out_of_period_match,SAVED_ONLY_FROZEN_VALIDATION_CLAIM,False,negative,"[""pass:false""]",SAVED_ONLY_VALIDATION_CLAIM,0.692308,False,True,0.692308,False,,True,task-local V3 validator,False,{},"[""MATCHED_RECORDS_MISMATCH""]",SAVED_VALIDATION,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,
P15-B-FIN-RECON-001,generated_v3,negative:wrong_bridge_keywords_do_not_close,SAVED_ONLY_FROZEN_VALIDATION_CLAIM,False,negative,"[""pass:false""]",SAVED_ONLY_VALIDATION_CLAIM,0.769231,False,True,0.769231,False,,True,task-local V3 validator,True,{},"[""RECONCILIATION_CHECKS_MISMATCH"",""VARIANCE_BRIDGE_VALUES_MISMATCH""]",SAVED_VALIDATION,81ab7df5777cbe31da5cbf9330ce7d9e0ec24f21603be99cc8d9680a0659d440,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,
P15-B-HEALTH-REPORT-001,reference,reference,LIVE_PHYSICAL_REPLAY,True,positive,"[""eq:1.0"",""pass:true""]",SCORE_REPLAYED,1.0,True,True,1.0,True,,True,group default,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,fcb8cb2d003cece1e743007c9b7b3a9e59a3b0ca665e1f0d56bf57aa562604fe,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.111
P15-B-HEALTH-REPORT-001,equivalent,equivalent,LIVE_PHYSICAL_REPLAY,True,positive,"[""ge:0.95"",""pass:true""]",SCORE_REPLAYED,1.0,True,True,1.0,True,,True,group default,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,fcb8cb2d003cece1e743007c9b7b3a9e59a3b0ca665e1f0d56bf57aa562604fe,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.115
P15-B-HEALTH-REPORT-001,noop,noop,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.148148,False,True,0.148148,False,,True,group default,False,"{""R001"":1.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":1.0,""R009"":0.0}","[""CHART_SERIES_OR_CATEGORY_BINDING_MISMATCH""]",SCORED,fcb8cb2d003cece1e743007c9b7b3a9e59a3b0ca665e1f0d56bf57aa562604fe,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1112
P15-B-HEALTH-REPORT-001,malformed,malformed,LIVE_PHYSICAL_REPLAY,True,negative,"[""eq:0.0"",""pass:false""]",SCORE_REPLAYED,0.0,False,True,0.0,False,,True,group default,False,"{""R001"":0.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0}","[""MALFORMED_XLSX:BadZipFile""]",SCORED,fcb8cb2d003cece1e743007c9b7b3a9e59a3b0ca665e1f0d56bf57aa562604fe,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1027
P15-B-HEALTH-REPORT-001,mutant,collateral_health_source_edit,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.333333,False,True,0.333333,False,,True,group default,False,"{""R001"":1.0,""R002"":1.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":1.0,""R008"":0.0,""R009"":0.0}","[""PROTECTED_HEALTH_SOURCE_CHANGED""]",SCORED,fcb8cb2d003cece1e743007c9b7b3a9e59a3b0ca665e1f0d56bf57aa562604fe,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1161
P15-B-HEALTH-REPORT-001,mutant,hardcoded_report_claim,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.814815,False,True,0.814815,False,,True,group default,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":0.0,""R007"":1.0,""R008"":1.0,""R009"":0.0}",[],SCORED,fcb8cb2d003cece1e743007c9b7b3a9e59a3b0ca665e1f0d56bf57aa562604fe,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1158
P15-B-HEALTH-REPORT-001,mutant,stale_chart_data,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.777778,False,True,0.777778,False,,True,group default,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":0.0,""R008"":1.0,""R009"":0.0}","[""CHART_SERIES_OR_CATEGORY_BINDING_MISMATCH""]",SCORED,fcb8cb2d003cece1e743007c9b7b3a9e59a3b0ca665e1f0d56bf57aa562604fe,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1128
P15-B-HEALTH-REPORT-001,mutant,wrong_geography_mapping,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.555556,False,True,0.555556,False,,True,group default,False,"{""R001"":1.0,""R002"":0.0,""R003"":1.0,""R004"":0.0,""R005"":0.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":0.0}",[],SCORED,fcb8cb2d003cece1e743007c9b7b3a9e59a3b0ca665e1f0d56bf57aa562604fe,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1124
P15-B-HEALTH-REPORT-001,mutant,wrong_time_alignment,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.444444,False,True,0.444444,False,,True,group default,False,"{""R001"":1.0,""R002"":1.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":1.0,""R008"":1.0,""R009"":0.0}",[],SCORED,fcb8cb2d003cece1e743007c9b7b3a9e59a3b0ca665e1f0d56bf57aa562604fe,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.11
P15-B-HEALTH-REPORT-001,generated_v3,alternative_layout:validation_checks_with_spaces,SAVED_ONLY_FROZEN_VALIDATION_CLAIM,False,positive,"[""pass:true"",""ge:0.7""]",SAVED_ONLY_VALIDATION_CLAIM,1.0,True,True,1.0,True,,True,task-local V3 validator,False,{},[],SAVED_VALIDATION,fcb8cb2d003cece1e743007c9b7b3a9e59a3b0ca665e1f0d56bf57aa562604fe,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,
P15-B-HEALTH-REPORT-001,generated_v3,confirm_reference,SAVED_ONLY_FROZEN_VALIDATION_CLAIM,False,positive,"[""pass:true"",""ge:0.7""]",SAVED_ONLY_VALIDATION_CLAIM,1.0,True,True,1.0,True,,True,task-local V3 validator,False,{},[],SAVED_VALIDATION,fcb8cb2d003cece1e743007c9b7b3a9e59a3b0ca665e1f0d56bf57aa562604fe,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,
P15-B-HEALTH-REPORT-001,generated_v3,equivalent:chart_direct_period_metrics,SAVED_ONLY_FROZEN_VALIDATION_CLAIM,False,positive,"[""pass:true"",""ge:0.7""]",SAVED_ONLY_VALIDATION_CLAIM,1.0,True,True,1.0,True,,True,task-local V3 validator,False,{},[],SAVED_VALIDATION,fcb8cb2d003cece1e743007c9b7b3a9e59a3b0ca665e1f0d56bf57aa562604fe,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,
P15-B-HEALTH-REPORT-001,generated_v3,equivalent:static_metrics_with_unrelated_formula,SAVED_ONLY_FROZEN_VALIDATION_CLAIM,False,positive,"[""pass:true"",""ge:0.7""]",SAVED_ONLY_VALIDATION_CLAIM,1.0,True,True,1.0,True,,True,task-local V3 validator,False,{},[],SAVED_VALIDATION,fcb8cb2d003cece1e743007c9b7b3a9e59a3b0ca665e1f0d56bf57aa562604fe,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,
P15-B-OPS-CLEAN-JOIN-001,reference,reference,LIVE_PHYSICAL_REPLAY,True,positive,"[""eq:1.0"",""pass:true""]",SCORE_REPLAYED,1.0,True,True,1.0,True,,True,group default,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1059
P15-B-OPS-CLEAN-JOIN-001,equivalent,equivalent,LIVE_PHYSICAL_REPLAY,True,positive,"[""ge:0.95"",""pass:true""]",SCORE_REPLAYED,1.0,True,True,1.0,True,,True,group default,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1059
P15-B-OPS-CLEAN-JOIN-001,noop,noop,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.153846,False,True,0.153846,False,,True,group default,False,"{""R001"":1.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":1.0,""R009"":0.0}","[""BUSINESS_EXCEPTIONS_MISMATCH"",""CLEAN_CLASSIFICATION_NOT_PROVEN"",""CLEAN_RECORDS_MISMATCH"",""JOINED_RECORDS_MISMATCH""]",SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1028
P15-B-OPS-CLEAN-JOIN-001,malformed,malformed,LIVE_PHYSICAL_REPLAY,True,negative,"[""eq:0.0"",""pass:false""]",SCORE_REPLAYED,0.0,False,True,0.0,False,,True,group default,False,"{""R001"":0.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0}","[""MALFORMED_XLSX:BadZipFile""]",SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1031
P15-B-OPS-CLEAN-JOIN-001,mutant,dropped_exception,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.884615,False,True,0.884615,False,,True,group default,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":0.0,""R008"":1.0,""R009"":1.0}","[""BUSINESS_EXCEPTIONS_MISMATCH""]",SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1061
P15-B-OPS-CLEAN-JOIN-001,mutant,duplicate_included,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.730769,False,True,0.730769,False,,True,group default,True,"{""R001"":1.0,""R002"":1.0,""R003"":0.0,""R004"":0.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}","[""JOINED_RECORDS_MISMATCH""]",SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.104
P15-B-OPS-CLEAN-JOIN-001,mutant,hardcoded_extended_cost,LIVE_PHYSICAL_REPLAY,True,positive,"[""pass:true""]",SCORE_REPLAYED,1.0,True,True,1.0,True,,True,group default,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1047
P15-B-OPS-CLEAN-JOIN-001,mutant,wrong_cleaning_and_source_edit,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.038462,False,True,0.038462,False,,True,group default,False,"{""R001"":1.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0}","[""CLEAN_CLASSIFICATION_NOT_PROVEN"",""CLEAN_RECORDS_MISMATCH"",""JOINED_RECORDS_MISMATCH"",""PROTECTED_SOURCE_TABLE_CHANGED"",""PROTECTED_SOURCE_TABLE_NOT_PROVEN""]",SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1057
P15-B-OPS-CLEAN-JOIN-001,mutant,wrong_product_join,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false""]",SCORE_REPLAYED,0.307692,False,True,0.307692,False,,True,group default,False,"{""R001"":1.0,""R002"":1.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":1.0,""R009"":0.0}","[""JOINED_RECORDS_MISMATCH""]",SCORED,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1015
P15-B-OPS-CLEAN-JOIN-001,generated_v3,alternative_layout:data_quality_checks_with_spaces,SAVED_ONLY_FROZEN_VALIDATION_CLAIM,False,positive,"[""pass:true"",""ge:0.7""]",SAVED_ONLY_VALIDATION_CLAIM,1.0,True,True,1.0,True,,True,"Correct normalization, three valid joins, $3,940 total, four retained exceptions, weekly view, and protected sources may use any clear columns or formulas/static values. Wrong joins, duplicates, exceptions, or source facts must fail.",False,{},[],SAVED_VALIDATION,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,
P15-B-OPS-CLEAN-JOIN-001,generated_v3,confirm_reference,SAVED_ONLY_FROZEN_VALIDATION_CLAIM,False,positive,"[""pass:true"",""ge:0.7""]",SAVED_ONLY_VALIDATION_CLAIM,1.0,True,True,1.0,True,,True,"Correct normalization, three valid joins, $3,940 total, four retained exceptions, weekly view, and protected sources may use any clear columns or formulas/static values. Wrong joins, duplicates, exceptions, or source facts must fail.",False,{},[],SAVED_VALIDATION,36cb9b07097a259db0df8bb4f0821e3cf638b57b6778453e7859034549de72be,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,
P15-B-PUBLIC-PIVOT-001,reference,reference,LIVE_PHYSICAL_REPLAY,True,positive,"[""eq:1.0"",""status:NATIVE_OBJECT_CHECKED"",""pass:true""]",SCORE_REPLAYED,1.0,True,True,1.0,True,NATIVE_OBJECT_CHECKED,True,group default,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],NATIVE_OBJECT_CHECKED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1181
P15-B-PUBLIC-PIVOT-001,equivalent,equivalent,LIVE_PHYSICAL_REPLAY,True,positive,"[""ge:0.95"",""status:NATIVE_OBJECT_CHECKED"",""pass:true""]",SCORE_REPLAYED,1.0,True,True,1.0,True,NATIVE_OBJECT_CHECKED,True,group default,False,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],NATIVE_OBJECT_CHECKED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1157
P15-B-PUBLIC-PIVOT-001,noop,noop,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false"",""status:NATIVE_OBJECT_CHECKED""]",SCORE_REPLAYED,0.71875,False,True,0.71875,False,NATIVE_OBJECT_CHECKED,True,group default,True,"{""R001"":0.0,""R002"":0.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":0.0,""R009"":1.0}","[""NATIVE_EXCEL_RECALC_REQUIRED:R008"",""SOURCE_TABLE_OR_RECORD_MISMATCH""]",NATIVE_OBJECT_CHECKED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1158
P15-B-PUBLIC-PIVOT-001,malformed,malformed,LIVE_PHYSICAL_REPLAY,True,negative,"[""eq:0.0"",""status:TASK_INVALID"",""pass:false""]",EXPECTED_NON_NUMERIC_STATUS,,,True,0.0,False,TASK_INVALID,True,group default,False,"{""R001"":0.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0}","[""MALFORMED_XLSX:BadZipFile""]",TASK_INVALID,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.0944
P15-B-PUBLIC-PIVOT-001,mutant,fake_pivot,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false"",""status:NATIVE_OBJECT_CHECKED""]",SCORE_REPLAYED,0.0,False,True,0.0,False,NATIVE_OBJECT_CHECKED,True,group default,False,"{""R001"":0.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0}","[""GETPIVOTDATA_FORMULA_SEMANTICS_INVALID"",""MISSING_NATIVE_PIVOT_CACHE"",""MISSING_NATIVE_PROGRAM_DELIVERY_PIVOT"",""PIVOTCHART_BINDING_OR_CLUSTERED_COLUMN_MISSING"",""PIVOT_AXIS_FIELD_INDEX_MISMATCH"",""PIVOT_CACHE_REFRESH_ON_OPEN_MISSING"",""QUARTER_FILTER_NOT_EXACTLY_2024Q2"",""SOURCE_TABLE_OR_RECORD_MISMATCH"",""SUM_MEASURE_FIELD_OR_FUNCTION_MISMATCH""]",NATIVE_OBJECT_CHECKED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1103
P15-B-PUBLIC-PIVOT-001,mutant,stale_source_range,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false"",""status:NATIVE_OBJECT_CHECKED""]",SCORE_REPLAYED,0.25,False,True,0.25,False,NATIVE_OBJECT_CHECKED,True,group default,False,"{""R001"":0.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":1.0,""R009"":1.0}","[""MISSING_NATIVE_PIVOT_CACHE"",""MISSING_NATIVE_PROGRAM_DELIVERY_PIVOT"",""PIVOT_AXIS_FIELD_INDEX_MISMATCH"",""PIVOT_CACHE_REFRESH_ON_OPEN_MISSING"",""QUARTER_FILTER_NOT_EXACTLY_2024Q2"",""SOURCE_TABLE_OR_RECORD_MISMATCH"",""SUM_MEASURE_FIELD_OR_FUNCTION_MISMATCH""]",NATIVE_OBJECT_CHECKED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1192
P15-B-PUBLIC-PIVOT-001,mutant,wrong_aggregation,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false"",""status:NATIVE_OBJECT_CHECKED""]",SCORE_REPLAYED,0.875,False,True,0.875,False,NATIVE_OBJECT_CHECKED,True,group default,True,"{""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":0.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}","[""SUM_MEASURE_FIELD_OR_FUNCTION_MISMATCH""]",NATIVE_OBJECT_CHECKED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1222
P15-B-PUBLIC-PIVOT-001,mutant,wrong_chart_binding,LIVE_PHYSICAL_REPLAY,True,negative,"[""pass:false"",""status:NATIVE_OBJECT_CHECKED""]",SCORE_REPLAYED,0.84375,False,True,0.84375,False,NATIVE_OBJECT_CHECKED,True,group default,True,"{""R001"":0.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":0.0}","[""PIVOTCHART_BINDING_OR_CLUSTERED_COLUMN_MISSING""]",NATIVE_OBJECT_CHECKED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.116
P15-B-PUBLIC-PIVOT-001,generated_v3,alternative_layout:renamed_native_objects,SAVED_ONLY_FROZEN_VALIDATION_CLAIM,False,positive,"[""status:NATIVE_OBJECT_CHECKED"",""pass:true"",""ge:0.7""]",SAVED_ONLY_VALIDATION_CLAIM,1.0,True,True,1.0,True,,True,"Native PivotTable, PivotCache, Q2 filter, SUM measures, refresh setting, linked KPIs, PivotChart, and exact source rows are explicit. Internal object names and sheet addresses are not. Missing Excel-cached KPI values require native recalculation rather than a numeric model score.",False,{},[],NATIVE_OBJECT_CHECKED,a8138f435dafa3f05640e685c41f436bc8ab5c3169275fd2e5c6e7efb0c80d60,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,
